course_title;url;price;num_subscribers;num_reviews;num_lectures;level;Rating;content_duration;published_timestamp;subject
CSS and CSS3 For Absolute Beginners;https://www.udemy.com/css-and-css3-for-absolute-beginners/;75;10890;212;33;All Levels;1;5;1/11/13 12:12;Subject: Web Development
CSS and CSS3 For Absolute Beginners;https://www.udemy.com/css-and-css3-for-absolute-beginners/;75;10890;212;33;All Levels;1;5;1/11/13 12:12;Web Development
CSS Animations: Create Amazing Effects on Your Website;https://www.udemy.com/css-animations-create-amazing-effects-on-your-website/;50;300;31;38;All Levels;98;3;11/8/16 14:06;Subject: Web Development
CSS Animations: Create Amazing Effects on Your Website;https://www.udemy.com/css-animations-create-amazing-effects-on-your-website/;50;300;31;38;All Levels;98;3;11/8/16 14:06;Web Development
CSS Development (with CSS3!);https://www.udemy.com/css-development-with-css3/;20;25864;188;32;All Levels;78;5;31/10/12 11:39;Subject: Web Development
CSS Development (with CSS3!);https://www.udemy.com/css-development-with-css3/;20;25864;188;32;All Levels;78;5;31/10/12 11:39;Web Development
Css For Beginners;https://www.udemy.com/css-made-simple-for-beginners-learn-to-style-a-website-page/;85;1156;13;28;All Levels;18;25;21/10/15 15:14;Subject: Web Development
Css For Beginners;https://www.udemy.com/css-made-simple-for-beginners-learn-to-style-a-website-page/;85;1156;13;28;All Levels;18;25;21/10/15 15:14;Web Development
CSS Image filters - The modern web images color manipulation;https://www.udemy.com/super-awesome-images-with-css-image-filters/;0;6315;53;16;All Levels;6;15;10/12/14 14:43;Subject: Web Development
CSS Image filters - The modern web images color manipulation;https://www.udemy.com/super-awesome-images-with-css-image-filters/;0;6315;53;16;All Levels;6;15;10/12/14 14:43;Web Development
Css Positioning For Absolute Beginners: A Basic Introduction;https://www.udemy.com/learn-how-css-positioning-works-a/;65;4797;97;11;All Levels;99;1;30/10/15 16:14;Subject: Web Development
Css Positioning For Absolute Beginners: A Basic Introduction;https://www.udemy.com/learn-how-css-positioning-works-a/;65;4797;97;11;All Levels;99;1;30/10/15 16:14;Web Development
CSS Specialist: Comprehensive CSS Training;https://www.udemy.com/css-specialist-comprehensive-css-training/;100;487;31;52;All Levels;76;6;8/8/16 15:48;Subject: Web Development
CSS Specialist: Comprehensive CSS Training;https://www.udemy.com/css-specialist-comprehensive-css-training/;100;487;31;52;All Levels;76;6;8/8/16 15:48;Web Development
CSS Tutorial For Beginners: Style Your Wordpress Templates;https://www.udemy.com/css-tutorial-for-beginners-style-your-wordpress-templates/;35;1049;22;47;Beginner Level;63;35;27/1/16 15:44;Subject: Web Development
CSS Tutorial For Beginners: Style Your Wordpress Templates;https://www.udemy.com/css-tutorial-for-beginners-style-your-wordpress-templates/;35;1049;22;47;Beginner Level;63;35;27/1/16 15:44;Web Development
CSS Web Development Crash Course;https://www.udemy.com/css-course/;20;10008;53;26;All Levels;53;25;1/12/16 12:33;Subject: Web Development
CSS Web Development Crash Course;https://www.udemy.com/css-course/;20;10008;53;26;All Levels;53;25;1/12/16 12:33;Web Development
CSS3 for beginners;https://www.udemy.com/css-learn-css-from-scratch/;195;3831;15;25;Intermediate Level;5;15;23/4/15 12:43;Subject: Web Development
CSS3 for beginners;https://www.udemy.com/css-learn-css-from-scratch/;195;3831;15;25;Intermediate Level;5;15;23/4/15 12:43;Web Development
CSS3 Gradients for Web Designers;https://www.udemy.com/css3-gradients/;20;1209;9;21;All Levels;94;15;19/8/16 14:19;Subject: Web Development
CSS3 Gradients for Web Designers;https://www.udemy.com/css3-gradients/;20;1209;9;21;All Levels;94;15;19/8/16 14:19;Web Development
"CSSCasts; CSS libraries Plugins Tips & Tricks for Developers";https://www.udemy.com/csscasts-css-libraries-plugins-tips-tricks-for-developers/;200;1874;40;224;Beginner Level;89;445;16/3/16 16:09;Web Development
CurrencyFair - Avoid Bank Charges when converting currencies;https://www.udemy.com/currencyfair-currency-exchange/;0;1730;34;11;All Levels;76;666666667;5/5/16 9:38;Business Finance
CurrencyFair - Avoid Bank Charges when converting currencies;https://www.udemy.com/currencyfair-currency-exchange/;0;1730;34;11;All Levels;76;666666667;5/5/16 9:38;Business Finance
Curso Avanzado de Trading;https://www.udemy.com/curso-avanzado-de-trading/;125;106;11;100;All Levels;84;205;28/11/15 1:25;Business Finance
Curso Avanzado de Trading;https://www.udemy.com/curso-avanzado-de-trading/;125;106;11;100;All Levels;84;205;28/11/15 1:25;Business Finance
Curso Blender 3D  do Bðsico ao Avanðado;https://www.udemy.com/blender-3d-curso-completo/;20;353;79;154;All Levels;32;145;25/10/15 13:55;Graphic Design
Curso Blender 3D do Bðsico ao Avanðado;https://www.udemy.com/blender-3d-curso-completo/;20;353;79;154;All Levels;32;145;25/10/15 13:55;Graphic Design
Curso bðsico de Gimp software gratis de diseðo grðfico;https://www.udemy.com/curso-basico-gimp/;60;190;25;36;Beginner Level;98;2;21/12/15 19:06;Graphic Design
"Curso bðsico de Gimp; software gratis de diseðo grðfico";https://www.udemy.com/curso-basico-gimp/;60;190;25;36;Beginner Level;98;2;21/12/15 19:06;Graphic Design
Curso Completo de Bitcoin - Ganhe 0.00005 Bitcoin;https://www.udemy.com/curso-bitcoin/;30;394;109;73;Intermediate Level;35;55;6/2/17 8:59;Business Finance
Curso Completo de Bitcoin - Ganhe 0.00005 Bitcoin;https://www.udemy.com/curso-bitcoin/;30;394;109;73;Intermediate Level;35;55;6/2/17 8:59;Business Finance
Curso Completo de Opciones Binarias: Estrategias 90% Acierto;https://www.udemy.com/opciones-binarias-gana-dinero-trading-de-opciones-binarias/;145;335;16;26;Intermediate Level;77;15;16/12/15 11:51;Business Finance
Curso Completo de Opciones Binarias: Estrategias 90% Acierto;https://www.udemy.com/opciones-binarias-gana-dinero-trading-de-opciones-binarias/;145;335;16;26;Intermediate Level;77;15;16/12/15 11:51;Business Finance
Curso Completo de SolidWorks 2016.;https://www.udemy.com/curso-de-chapa-metalica-solidworks-2016/;30;129;27;43;All Levels;98;9;28/12/16 20:19;Graphic Design
Curso Completo de SolidWorks 2016.;https://www.udemy.com/curso-de-chapa-metalica-solidworks-2016/;30;129;27;43;All Levels;98;9;28/12/16 20:19;Graphic Design
Curso Completo del Mercado FOREX;https://www.udemy.com/curso-completo-del-mercado-forex/;200;359;86;50;All Levels;1;55;17/11/15 19:08;Business Finance
Curso Completo del Mercado FOREX;https://www.udemy.com/curso-completo-del-mercado-forex/;200;359;86;50;All Levels;1;55;17/11/15 19:08;Business Finance
Curso de Bateria - Explorando Diferentes Divisðes;https://www.udemy.com/diegogil-edd/;55;5;2;19;All Levels;89;2;18/5/17 2:14;Musical Instruments
Curso de Bateria - Explorando Diferentes Divisðes;https://www.udemy.com/diegogil-edd/;55;5;2;19;All Levels;89;2;18/5/17 2:14;Musical Instruments
Curso de baterða online de Patricio Iglesias (Santa Sabina);https://www.udemy.com/cursodebateriaonlinedepatricioiglesias/;35;5;1;17;Beginner Level;79;4;28/3/17 13:15;Musical Instruments
Curso de baterða online de Patricio Iglesias (Santa Sabina);https://www.udemy.com/cursodebateriaonlinedepatricioiglesias/;35;5;1;17;Beginner Level;79;4;28/3/17 13:15;Musical Instruments
Curso de Corel Draw: Como Hacer Todo para tu Fiesta Temðtica;https://www.udemy.com/coreldraw-para-eventos/;125;10;3;55;All Levels;94;25;26/4/16 23:22;Graphic Design
Curso de Corel Draw: Como Hacer Todo para tu Fiesta Temðtica;https://www.udemy.com/coreldraw-para-eventos/;125;10;3;55;All Levels;94;25;26/4/16 23:22;Graphic Design
Curso de Day Trader para Iniciantes;https://www.udemy.com/aprenda-a-realizar-trades-na-bolsa-dos-eua/;0;1278;200;13;Intermediate Level;98;15;3/11/16 8:44;Business Finance
Curso de Day Trader para Iniciantes;https://www.udemy.com/aprenda-a-realizar-trades-na-bolsa-dos-eua/;0;1278;200;13;Intermediate Level;98;15;3/11/16 8:44;Business Finance
Curso de Didgeridoo nivel principiante;https://www.udemy.com/curso-de-didgeridoo-nivel-principiante/;50;0;0;31;Beginner Level;66;1;10/4/16 23:14;Musical Instruments
Curso de Didgeridoo nivel principiante;https://www.udemy.com/curso-de-didgeridoo-nivel-principiante/;50;0;0;31;Beginner Level;66;1;10/4/16 23:14;Musical Instruments
Curso de Diseðo e Ilustracion de Armas para Videojuegos;https://www.udemy.com/curso-de-diseno-e-ilustracion-de-armas-para-videojuegos/;40;183;18;19;All Levels;98;25;21/9/15 12:12;Graphic Design
Curso de Diseðo e Ilustracion de Armas para Videojuegos;https://www.udemy.com/curso-de-diseno-e-ilustracion-de-armas-para-videojuegos/;40;183;18;19;All Levels;98;25;21/9/15 12:12;Graphic Design
Curso de ejercicios tðcnicos al piano Vol.1;https://www.udemy.com/aprendiendo-piano-curso-de-ejercicios-tecnicos/;60;186;9;24;All Levels;11;15;30/9/16 12:24;Musical Instruments
Curso de ejercicios tðcnicos al piano Vol.1;https://www.udemy.com/aprendiendo-piano-curso-de-ejercicios-tecnicos/;60;186;9;24;All Levels;11;15;30/9/16 12:24;Musical Instruments
Curso de ejercicios tðcnicos al piano Vol.2;https://www.udemy.com/curso-de-ejercicios-tecnicos-al-piano-vol2/;50;62;1;22;Intermediate Level;11;1;29/5/17 10:58;Musical Instruments
Curso de ejercicios tðcnicos al piano Vol.2;https://www.udemy.com/curso-de-ejercicios-tecnicos-al-piano-vol2/;50;62;1;22;Intermediate Level;11;1;29/5/17 10:58;Musical Instruments
Curso de Guitarra para Principiantes;https://www.udemy.com/curso-de-guitarra-para-principiantes-p/;20;53;5;39;All Levels;7;3;1/6/16 12:36;Musical Instruments
Curso de Guitarra para Principiantes;https://www.udemy.com/curso-de-guitarra-para-principiantes-p/;20;53;5;39;All Levels;7;3;1/6/16 12:36;Musical Instruments
Curso de guitarra para principiantes.;https://www.udemy.com/curso-de-guitarra-para-principiantes2/;20;4;0;7;Intermediate Level;92;1;11/6/15 10:55;Musical Instruments
Curso de guitarra para principiantes.;https://www.udemy.com/curso-de-guitarra-para-principiantes2/;20;4;0;7;Intermediate Level;92;1;11/6/15 10:55;Musical Instruments
Curso de Iniciaciðn al Trading;https://www.udemy.com/curso-de-iniciacion-al-trading/;85;31;5;40;Beginner Level;65;105;26/11/15 0:26;Business Finance
Curso de Iniciaciðn al Trading;https://www.udemy.com/curso-de-iniciacion-al-trading/;85;31;5;40;Beginner Level;65;105;26/11/15 0:26;Business Finance
Curso de Maya 3D;https://www.udemy.com/curso-de-maya-3d/;20;62;9;41;Beginner Level;32;4;9/2/16 12:35;Graphic Design
Curso de Maya 3D;https://www.udemy.com/curso-de-maya-3d/;20;62;9;41;Beginner Level;32;4;9/2/16 12:35;Graphic Design
Curso de piano 101 - Tocando partituras y acordes -;https://www.udemy.com/curso-de-piano-101-tocando-partituras-y-acordes/;170;245;26;93;All Levels;2;45;28/10/16 11:32;Musical Instruments
Curso de piano 101 - Tocando partituras y acordes -;https://www.udemy.com/curso-de-piano-101-tocando-partituras-y-acordes/;170;245;26;93;All Levels;2;45;28/10/16 11:32;Musical Instruments
Curso de Teclado;https://www.udemy.com/curso-de-teclado-gospel-modulo-1/;40;1;0;26;All Levels;96;15;16/5/16 13:46;Musical Instruments
Curso de Teclado;https://www.udemy.com/curso-de-teclado-gospel-modulo-1/;40;1;0;26;All Levels;96;15;16/5/16 13:46;Musical Instruments
Curso de Trading prðctico basado en casos reales;https://www.udemy.com/trading-practico/;20;44;6;55;All Levels;7;10;29/8/16 11:36;Business Finance
Curso de Trading prðctico basado en casos reales;https://www.udemy.com/trading-practico/;20;44;6;55;All Levels;7;10;29/8/16 11:36;Business Finance
Curso de Violðo Popular;https://www.udemy.com/curso-de-violao/;25;287;42;27;Beginner Level;2;6;27/1/16 18:12;Musical Instruments
Curso de Violðo Popular;https://www.udemy.com/curso-de-violao/;25;287;42;27;Beginner Level;2;6;27/1/16 18:12;Musical Instruments
Curso de Violðo Prðtico;https://www.udemy.com/harmonia-tonal/;70;5;0;10;All Levels;91;15;12/4/17 3:28;Musical Instruments
Curso de Violðo Prðtico;https://www.udemy.com/harmonia-tonal/;70;5;0;10;All Levels;91;15;12/4/17 3:28;Musical Instruments
Curso Online de Adobe Illustrator CC e CS6;https://www.udemy.com/curso-online-de-adobe-illustrator-cc/;80;126;18;119;All Levels;98;13;4/5/17 1:11;Graphic Design
Curso Online de Adobe Illustrator CC e CS6;https://www.udemy.com/curso-online-de-adobe-illustrator-cc/;80;126;18;119;All Levels;98;13;4/5/17 1:11;Graphic Design
Custom Theme Creation for WordPress using HTML5 and CSS3;https://www.udemy.com/custom-theme-creation-for-wordpress/;35;298;20;24;All Levels;98;15;6/12/15 12:34;Subject: Web Development
Custom Theme Creation for WordPress using HTML5 and CSS3;https://www.udemy.com/custom-theme-creation-for-wordpress/;35;298;20;24;All Levels;98;15;6/12/15 12:34;Web Development
Customizr - Learn WordPress with the ultimate creative theme;https://www.udemy.com/wpcustomizrcourse/;0;4735;81;69;Intermediate Level;99;5;5/5/16 14:08;Subject: Web Development
Customizr - Learn WordPress with the ultimate creative theme;https://www.udemy.com/wpcustomizrcourse/;0;4735;81;69;Intermediate Level;99;5;5/5/16 14:08;Web Development
Cðmo crear maquetas con Adobe XD;https://www.udemy.com/como-crear-maquetas-con-adobe-xd/;0;217;2;21;All Levels;98;3;28/5/17 11:17;Graphic Design
Cðmo crear maquetas con Adobe XD;https://www.udemy.com/como-crear-maquetas-con-adobe-xd/;0;217;2;21;All Levels;98;3;28/5/17 11:17;Graphic Design
Cðmo Crear Polðticas Contables bajo NIIF para PYMES;https://www.udemy.com/como-crear-politicas-contables-bajo-niif-para-pymes/;20;27;5;6;All Levels;96;1;25/8/15 11:18;Business Finance
Cðmo Crear Polðticas Contables bajo NIIF para PYMES;https://www.udemy.com/como-crear-politicas-contables-bajo-niif-para-pymes/;20;27;5;6;All Levels;96;1;25/8/15 11:18;Business Finance
Cðmo Diseðar Logos;https://www.udemy.com/como-disenar-logos/;25;422;120;31;All Levels;24;35;5/3/15 14:16;Graphic Design
Cðmo Diseðar Logos;https://www.udemy.com/como-disenar-logos/;25;422;120;31;All Levels;24;35;5/3/15 14:16;Graphic Design
Cðmo ganar dinero invirtiendo en bolsa;https://www.udemy.com/como-ganar-dinero-invirtiendo-en-bolsa/;0;2740;306;10;Intermediate Level;96;2;1/4/16 20:46;Business Finance
Cðmo ganar dinero invirtiendo en bolsa;https://www.udemy.com/como-ganar-dinero-invirtiendo-en-bolsa/;0;2740;306;10;Intermediate Level;96;2;1/4/16 20:46;Business Finance
Cðmo usar Metatrader 4 para hacer trading?;https://www.udemy.com/como-usar-metatrader-4-para-hacer-trading/;20;25;1;25;All Levels;96;6;30/7/15 15:57;Business Finance
Cðmo usar Metatrader 4 para hacer trading?;https://www.udemy.com/como-usar-metatrader-4-para-hacer-trading/;20;25;1;25;All Levels;96;6;30/7/15 15:57;Business Finance
Darbuka Drumming: Learn how to play the Darbuka Dounbek;https://www.udemy.com/learning-the-darbuka-dounbek-drum/;0;1094;45;11;All Levels;2;1;23/4/16 16:23;Musical Instruments
Darbuka Drumming: Learn how to play the Darbuka Dounbek;https://www.udemy.com/learning-the-darbuka-dounbek-drum/;0;1094;45;11;All Levels;2;1;23/4/16 16:23;Musical Instruments
Dash Crypto Currency Technical and Trading Overview Bootcamp;https://www.udemy.com/introduction-to-dash-crypto-currency-technical-overview/;20;4;1;14;Beginner Level;97;1;19/6/17 16:59;Business Finance
Dash Crypto Currency Technical and Trading Overview Bootcamp;https://www.udemy.com/introduction-to-dash-crypto-currency-technical-overview/;20;4;1;14;Beginner Level;97;1;19/6/17 16:59;Business Finance
Day Trading - Learn to Day Trade / Swing Trade In One Hour.;https://www.udemy.com/the-123-trading-strategy-learn-to-trade-in-one-hour/;95;335;25;29;Expert Level;68;15;27/11/15 12:38;Business Finance
Day Trading - Learn to Day Trade / Swing Trade In One Hour.;https://www.udemy.com/the-123-trading-strategy-learn-to-trade-in-one-hour/;95;335;25;29;Expert Level;68;15;27/11/15 12:38;Business Finance
Day Trading in Stocks: Strategies for Beginner Investors;https://www.udemy.com/day-trading-in-stocks-strategies-for-beginner-investors/;50;217;19;9;All Levels;8;2;8/1/15 12:52;Business Finance
